booking_id,flight_id,customer_id,booking_date,cabin,price_brl,channel,feedback_text
5579,4982,377,2025-09-14,Economy,1677.22,app,
5580,4241,12,2026-03-04,Economy,733.81,app,
5581,4704,206,2026-02-08,Economy,2285.42,app,Atendimento de primeira no balcão.
5582,3834,262,2025-12-28,Economy,533.04,app,"Voo dentro do esperado, sem problemas."
5583,4378,223,2026-04-02,Economy,852.39,site,"Cumpriu o prometido, foi razoável."
5584,3750,289,2026-01-30,Economy,1922.91,site,"Atendimento por telefone é horrível, ninguém resolve."
5585,2030,286,2025-06-04,Economy,505.06,app,
5586,2872,35,2025-04-28,Business,5073.47,app,"Atendimento por telefone é horrível, ninguém resolve."
5587,1048,408,2025-08-12,Economy+,1211.75,site,
5588,3327,328,2026-03-12,Economy,1349.57,agente,"Perderam minha mala, péssimo atendimento."
5589,966,348,2025-07-12,Economy,1572.78,site,"Voo dentro do esperado, sem problemas."
5590,4472,174,2025-04-24,Economy,2608.57,app,
5591,4905,265,2025-11-05,Economy,803.44,agencia,
5592,2674,311,2026-04-12,Economy,870.48,app,"Padrão de companhia aérea, normal."
5593,437,433,2025-05-26,Economy,1310.46,app,Atendimento de primeira no balcão.
5594,1931,304,2025-05-14,Economy,277.24,app,
5595,4357,247,2026-04-22,Economy,1871.34,app,
5596,1025,159,2025-07-04,Economy,540.19,app,"Atendimento por telefone é horrível, ninguém resolve."
5597,3008,408,2026-03-17,Economy,745.43,app,"Atendimento por telefone é horrível, ninguém resolve."
5598,2802,379,2026-03-29,Business,11462.34,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5599,2388,255,2026-02-12,Economy,680.58,app,
5600,3729,231,2026-01-30,Economy,686.14,site,"Cumpriu o prometido, foi razoável."
5601,2393,161,2025-06-07,Economy+,469.99,app,Cancelaram o voo sem reacomodação adequada.
5602,4647,411,2025-11-11,Economy+,704.74,app,
5603,1067,97,2025-10-27,Economy+,1955.52,site,
5604,1852,227,2025-09-15,Economy,891.58,app,
5605,755,25,2025-08-16,Economy,1496.8,app,"Pontual e confortável, recomendo!"
5606,3680,464,2026-03-22,Economy,1083.12,app,
5607,3508,342,2025-05-28,Economy,365.36,app,Cancelaram o voo sem reacomodação adequada.
5608,1658,251,2026-04-29,Economy,1288.01,site,"Voo dentro do esperado, sem problemas."
5609,3514,216,2025-07-17,Economy,1333.19,site,
5610,1837,103,2026-03-10,Economy,1334.61,site,Cancelaram o voo sem reacomodação adequada.
5611,2551,360,2025-04-15,Economy,1154.4,site,
5612,809,213,2026-01-05,Economy,422.43,agencia,
5613,1334,373,2026-01-29,Economy,2525.87,app,"Aeronave nova e limpa, gostei bastante."
5614,4812,138,2025-11-13,Economy,1750.62,agencia,Cobraram bagagem extra que estava dentro do limite.
5615,2766,76,2025-09-08,Economy+,2090.98,site,
5616,1066,457,2026-03-11,Economy+,1420.7,app,"Comissários muito gentis, voo perfeito."
5617,182,403,2025-04-22,Economy+,1247.9,site,
5618,1924,45,2025-07-03,Economy,2118.39,app,"Cumpriu o prometido, foi razoável."
5619,4529,2,2025-11-13,Economy,451.4,app,
5620,4719,463,2025-09-05,Economy,2174.0,app,Conexão sem stress e bagagem chegou junto.
5621,3782,85,2025-12-07,Economy,1187.49,agencia,
5622,2767,356,2025-11-25,Economy,2604.79,app,
5623,4377,207,2025-11-03,Economy,797.44,agencia,"Pontual e confortável, recomendo!"
5624,1354,299,2025-08-22,Economy+,2780.14,site,"Perderam minha mala, péssimo atendimento."
5625,3416,335,2025-10-07,Economy,1030.33,site,"Voo dentro do esperado, sem problemas."
5626,112,495,2025-12-20,Economy+,2249.47,site,Aeronave suja e ar condicionado quebrado.
5627,2910,69,2025-07-08,Economy,201.31,agencia,
5628,606,402,2026-03-08,Economy,1338.65,site,
5629,4444,377,2025-10-10,Economy,388.81,agencia,
5630,3914,316,2025-06-01,Economy,316.51,app,
5631,4285,348,2025-10-27,Economy,786.78,app,
5632,1180,364,2025-11-03,Economy+,1295.77,app,
5633,1741,380,2026-05-10,Economy,865.24,app,"Cumpriu o prometido, foi razoável."
5634,4616,71,2025-11-02,Economy,2689.89,app,
5635,3672,475,2025-07-06,Economy,829.98,app,"Voo tranquilo, tripulação muito atenciosa."
5636,4872,475,2026-01-27,Economy,1625.58,agencia,Atendimento de primeira no balcão.
5637,4903,366,2025-06-24,Economy,2471.44,app,"Pontual e confortável, recomendo!"
5638,1126,423,2026-05-02,Economy,1461.9,app,"Comissários muito gentis, voo perfeito."
5639,2837,280,2026-04-21,Economy+,2413.88,app,
5640,3915,1,2025-07-20,Economy,2284.49,agencia,Atendimento de primeira no balcão.
5641,687,59,2025-06-28,Economy,339.83,agencia,
5642,738,136,2025-11-25,Economy+,544.74,app,
5643,4201,238,2025-07-12,Economy,484.02,app,"Padrão de companhia aérea, normal."
5644,4356,133,2025-12-02,Economy,411.23,site,
5645,638,42,2026-02-16,Economy,2855.92,app,"Tudo ok, nada demais a comentar."
5646,2967,85,2026-03-18,Economy,421.09,app,
5647,1751,88,2026-01-22,Economy,585.83,app,
5648,580,254,2025-07-02,Economy,1766.06,agencia,
5649,698,366,2025-06-17,Economy,333.66,site,
5650,346,235,2025-09-12,Economy,903.51,agencia,
5651,901,88,2025-05-19,Economy,2075.79,app,
5652,1847,18,2026-03-10,Business,5470.45,agencia,"Cumpriu o prometido, foi razoável."
5653,3583,232,2025-06-25,Economy,543.29,agencia,
5654,1261,267,2025-05-01,Economy,462.54,app,
5655,2034,15,2025-11-02,Economy,404.33,app,Aeronave suja e ar condicionado quebrado.
5656,1803,33,2025-07-28,Economy,2414.59,app,
5657,1945,108,2025-12-31,Economy,1525.37,site,
5658,2801,244,2025-10-17,Economy,1399.53,site,
5659,3096,194,2025-07-06,Economy,1709.04,site,
5660,3186,483,2026-02-07,Economy,1930.34,site,
5661,2206,39,2025-10-16,Economy+,543.26,agencia,
5662,4390,427,2025-12-10,Business,1766.34,agencia,
5663,435,112,2026-01-12,Economy,654.2,app,"Tudo ok, nada demais a comentar."
5664,2648,191,2025-10-17,Business,6351.87,site,Atendimento de primeira no balcão.
5665,2829,60,2026-02-22,Economy,1247.11,app,"Voo tranquilo, tripulação muito atenciosa."
5666,1670,239,2025-10-06,Business,1238.66,site,
5667,2051,95,2025-05-20,Economy,599.04,app,
5668,3489,447,2025-05-26,Economy,936.88,app,
5669,3155,23,2026-02-04,Economy,404.68,agente,"Pontual e confortável, recomendo!"
5670,542,431,2026-02-09,Economy,425.12,site,Cobraram bagagem extra que estava dentro do limite.
5671,4601,225,2025-06-04,Economy,1508.74,site,
5672,305,377,2025-09-25,Economy+,1827.2,app,"Atendimento por telefone é horrível, ninguém resolve."
5673,1083,335,2025-06-07,Economy,1572.66,site,
5674,4744,495,2025-06-03,Economy,2526.65,app,
5675,1656,373,2026-01-08,Economy+,2398.87,site,
5676,2883,404,2025-06-16,Economy,1052.34,app,"Atendimento por telefone é horrível, ninguém resolve."
5677,3051,339,2025-08-31,Economy,3017.03,app,
5678,618,397,2025-12-01,Economy,504.75,app,"Atendimento por telefone é horrível, ninguém resolve."
5679,2590,363,2025-06-29,Economy,1730.53,agencia,
5680,2913,477,2025-12-10,Economy,1160.31,app,
5681,2785,185,2025-05-31,Economy,1615.34,app,
5682,3731,292,2026-02-26,Economy,1655.47,agencia,"Voo dentro do esperado, sem problemas."
5683,2825,370,2025-12-16,Economy,268.94,app,
5684,1465,256,2025-07-02,Economy,1444.72,agencia,
5685,2363,223,2025-08-11,Economy,1396.27,app,"Padrão de companhia aérea, normal."
5686,1730,476,2025-05-26,Economy,397.66,app,"Atendimento por telefone é horrível, ninguém resolve."
5687,4553,315,2025-10-30,Economy,1685.65,site,
5688,2854,474,2025-06-04,Economy,848.16,app,"Tudo ok, nada demais a comentar."
5689,1907,260,2025-10-24,Economy,2042.67,app,
5690,3119,421,2025-12-03,Economy,2405.59,app,Embarque caótico e sem organização.
5691,1262,271,2025-06-16,Economy,3186.21,site,Cobraram bagagem extra que estava dentro do limite.
5692,3933,466,2025-09-13,Economy,1413.19,app,
5693,4151,1,2026-03-21,Economy,650.08,site,
5694,3140,322,2026-03-21,Economy,1387.45,app,Embarque caótico e sem organização.
5695,4825,76,2026-01-09,Economy,1581.43,agencia,
5696,1541,208,2026-02-24,Economy,927.35,agente,
5697,3459,263,2025-06-30,Economy+,3378.79,app,
5698,2177,322,2025-06-15,Economy,1393.07,app,
5699,3716,11,2025-07-30,Economy,1953.18,agente,"Voo dentro do esperado, sem problemas."
5700,2529,316,2026-02-01,Economy,2198.03,site,
5701,2340,318,2025-12-25,Economy,1492.38,agencia,
5702,1025,379,2025-08-11,Economy,326.14,app,"Tudo ok, nada demais a comentar."
5703,253,31,2025-07-05,Economy,1301.36,app,
5704,120,298,2026-01-18,Economy,1216.66,app,
5705,2201,207,2026-02-14,Economy,382.96,site,"Cheguei antes do horário, parabéns Befly."
5706,665,40,2025-12-23,Economy,332.03,site,
5707,359,203,2025-09-07,Economy+,1982.29,app,
5708,3724,399,2026-04-28,Economy,474.38,app,Tripulação despreparada para lidar com atraso.
5709,4551,396,2025-04-29,Economy,617.19,agencia,
5710,3718,446,2025-05-11,Economy,1170.7,app,"Cumpriu o prometido, foi razoável."
5711,1560,24,2026-03-05,Economy,1669.63,agencia,
5712,1124,423,2026-03-03,Economy+,638.72,app,
5713,115,473,2026-04-13,Economy,2640.73,app,Cobraram bagagem extra que estava dentro do limite.
5714,463,493,2026-02-23,Economy,412.39,site,
5715,4748,362,2025-10-18,Economy,1798.0,app,"Aeronave nova e limpa, gostei bastante."
5716,2630,61,2026-04-16,Economy,1045.69,app,
5717,1368,253,2026-01-07,Economy,656.2,site,Aeronave suja e ar condicionado quebrado.
5718,3117,67,2025-10-02,Economy,1284.97,site,
5719,4566,8,2026-05-15,Economy+,2348.64,app,
5720,3635,179,2025-11-06,Economy+,1183.77,agencia,
5721,3670,328,2025-04-30,Economy,1492.57,site,
5722,1126,280,2026-05-14,Economy,1289.8,app,"Pontual e confortável, recomendo!"
5723,2671,416,2025-10-08,Economy,797.22,site,Cancelaram o voo sem reacomodação adequada.
5724,2848,387,2025-09-05,Economy,278.36,app,Conexão sem stress e bagagem chegou junto.
5725,1688,122,2025-06-07,Economy,854.85,site,
5726,608,271,2025-05-26,Economy,468.45,site,
5727,415,365,2025-09-12,Economy,1574.23,site,"Voo dentro do esperado, sem problemas."
5728,295,199,2026-02-05,Economy+,858.89,site,"Cumpriu o prometido, foi razoável."
5729,4541,477,2026-05-01,Economy,286.74,site,
5730,115,207,2026-04-19,Economy+,2944.74,site,Aeronave suja e ar condicionado quebrado.
5731,898,443,2025-06-20,Economy,1794.96,agencia,
5732,4769,321,2025-05-12,Economy,550.13,agencia,
5733,4832,181,2026-03-06,Economy,954.58,site,
5734,2548,82,2026-05-02,Economy,691.23,app,Aeronave suja e ar condicionado quebrado.
5735,2858,453,2026-01-29,Economy+,1083.1,site,
5736,1886,78,2025-10-21,Economy,329.83,app,"Perderam minha mala, péssimo atendimento."
5737,1491,342,2025-09-24,Economy,2361.35,site,
5738,2024,490,2026-03-09,Economy,1466.86,agencia,
5739,2596,146,2025-06-11,Economy+,2912.18,app,"Voo dentro do esperado, sem problemas."
5740,903,62,2026-03-13,Business,1695.04,app,
5741,1367,448,2026-03-05,Economy,757.02,app,
5742,1520,378,2026-01-20,Economy+,499.13,site,
5743,3215,167,2025-10-06,Economy,976.45,app,Aeronave suja e ar condicionado quebrado.
5744,1667,500,2025-12-08,Economy,2712.66,site,Cancelaram o voo sem reacomodação adequada.
5745,263,449,2025-10-20,Economy,1189.15,agencia,
5746,473,51,2026-03-02,Economy,245.27,site,
5747,1379,228,2026-02-27,Economy+,1865.53,agente,"Aeronave nova e limpa, gostei bastante."
5748,2047,328,2025-12-19,Economy+,2926.98,app,"Comissários muito gentis, voo perfeito."
5749,1440,291,2025-08-14,Economy+,2192.69,agencia,
5750,731,42,2025-07-04,Economy,2377.22,site,"Voo dentro do esperado, sem problemas."
5751,2265,393,2025-11-04,Economy,1730.84,app,
5752,1535,167,2025-10-28,Economy,551.88,agencia,
5753,4093,452,2025-10-31,Economy,382.06,agencia,"Padrão de companhia aérea, normal."
5754,2726,210,2025-09-04,Business,1454.22,agencia,"Voo dentro do esperado, sem problemas."
5755,2515,437,2026-02-28,Economy,1546.66,site,
5756,1544,438,2025-09-18,Economy,826.94,app,Tripulação despreparada para lidar com atraso.
5757,1953,130,2025-04-25,Economy,1637.77,app,"Atendimento por telefone é horrível, ninguém resolve."
5758,4831,308,2025-09-12,Economy,1704.73,site,"Perderam minha mala, péssimo atendimento."
5759,119,171,2025-07-09,Economy,727.9,app,"Aeronave nova e limpa, gostei bastante."
5760,4291,92,2025-12-24,Economy,431.78,app,Tripulação despreparada para lidar com atraso.
5761,4739,106,2025-10-20,Economy,2026.76,app,Conexão sem stress e bagagem chegou junto.
5762,4586,433,2025-11-11,Economy,576.19,app,
5763,977,24,2025-08-03,Economy,2207.27,site,
5764,266,215,2025-10-04,Economy,1073.14,site,
5765,3051,488,2025-10-09,Economy,2005.72,app,"Aeronave nova e limpa, gostei bastante."
5766,3474,248,2026-05-20,Economy,2242.63,site,"Cumpriu o prometido, foi razoável."
5767,2224,4,2026-01-15,Economy+,1901.54,app,"Pontual e confortável, recomendo!"
5768,4199,404,2026-05-04,Economy,529.26,app,
5769,4254,210,2025-08-31,Economy,1438.86,agencia,Embarque caótico e sem organização.
5770,4260,281,2025-12-27,Economy,2599.59,site,Cobraram bagagem extra que estava dentro do limite.
5771,287,176,2026-03-23,Business,5672.09,agencia,
5772,4894,410,2025-08-25,Economy,376.0,site,
5773,2341,488,2025-05-31,Economy,317.11,agente,
5774,4666,141,2025-05-22,Economy,1343.8,app,"Padrão de companhia aérea, normal."
5775,1968,258,2025-06-24,Economy,833.75,site,
5776,1536,226,2026-01-21,Economy,221.27,site,
5777,2916,213,2025-06-07,Economy+,3448.23,agencia,
5778,1705,81,2026-02-05,Business,5655.04,site,
5779,2370,490,2026-04-04,Economy,880.57,site,
5780,1842,362,2025-09-05,Economy,802.19,app,"Perderam minha mala, péssimo atendimento."
5781,3966,107,2026-02-25,Economy,2392.04,app,
5782,1241,195,2025-09-10,Economy,1448.46,agencia,
5783,1444,18,2026-03-06,Economy,510.13,site,
5784,1527,127,2025-06-27,Economy,2456.37,site,
5785,3113,31,2025-06-20,Economy,265.54,app,Tripulação despreparada para lidar com atraso.
5786,23,93,2026-02-17,Economy,1198.73,site,Embarque caótico e sem organização.
5787,4748,219,2025-09-26,Economy,1279.84,app,
5788,2184,171,2025-11-07,Economy,412.26,app,
5789,2,79,2025-10-14,Business,6008.15,app,"Cheguei antes do horário, parabéns Befly."
5790,2881,487,2025-12-07,Economy,314.48,app,"Pontual e confortável, recomendo!"
5791,1019,323,2026-01-28,Economy,3258.22,app,"Comissários muito gentis, voo perfeito."
5792,74,433,2025-10-14,Economy,2578.81,app,
5793,2017,355,2025-06-17,Economy,1108.77,app,
5794,1369,399,2026-03-17,Economy+,1567.44,agente,
5795,2175,268,2025-06-06,Economy,1940.35,app,
5796,286,202,2026-02-02,Economy,1169.29,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5797,2550,419,2026-01-29,Economy+,944.24,agencia,"Atendimento por telefone é horrível, ninguém resolve."
5798,4435,363,2025-06-02,Economy,649.35,agencia,"Cumpriu o prometido, foi razoável."
5799,2246,41,2025-08-22,Economy,1095.15,agencia,"Padrão de companhia aérea, normal."
5800,2115,263,2026-05-01,Economy+,3600.61,agente,
5801,4912,351,2026-02-28,Economy+,2253.71,site,
5802,1971,143,2025-05-30,Economy,1768.3,app,Conexão sem stress e bagagem chegou junto.
5803,3584,120,2026-03-23,Economy,445.55,app,"Voo tranquilo, tripulação muito atenciosa."
5804,1921,324,2025-10-31,Economy,764.66,app,Conexão sem stress e bagagem chegou junto.
5805,1471,176,2025-07-28,Economy+,492.29,app,Conexão sem stress e bagagem chegou junto.
5806,2287,263,2025-10-14,Economy+,1424.22,agencia,"Padrão de companhia aérea, normal."
5807,3637,88,2025-06-19,Economy+,606.33,app,
5808,4908,466,2026-02-20,Economy,678.6,app,
5809,3953,373,2025-09-21,Economy+,628.69,site,
5810,1348,76,2025-12-01,Economy,464.84,app,
5811,3452,170,2025-07-31,Economy,1460.13,agencia,
5812,4021,118,2025-08-18,Economy,2590.59,app,
5813,755,54,2025-08-29,Economy,1644.37,agente,
5814,334,186,2026-03-04,Economy,2192.9,app,
5815,2028,151,2026-02-02,Economy,2401.19,agencia,
5816,3688,428,2025-05-30,Economy,527.61,app,"Cheguei antes do horário, parabéns Befly."
5817,1147,243,2026-04-08,Economy,269.22,app,Conexão sem stress e bagagem chegou junto.
5818,1899,393,2026-03-11,Economy+,364.28,site,
5819,4180,391,2025-11-30,Economy,1575.0,site,"Aeronave nova e limpa, gostei bastante."
5820,4622,255,2025-10-24,Business,5462.17,agencia,"Voo dentro do esperado, sem problemas."
5821,3546,465,2025-10-13,Economy+,1504.09,app,
5822,4066,449,2025-12-05,Economy,737.1,agencia,
5823,4087,203,2025-09-10,Economy,1279.57,site,
5824,762,208,2025-12-05,Economy,579.59,site,"Tudo ok, nada demais a comentar."
5825,3591,221,2025-06-08,Business,1289.54,site,
5826,2940,250,2026-04-02,Economy,1126.24,app,"Pontual e confortável, recomendo!"
5827,2100,340,2026-01-31,Economy,458.36,agencia,"Atendimento por telefone é horrível, ninguém resolve."
5828,4016,425,2025-06-26,Economy,718.33,app,
5829,3095,201,2025-11-12,Economy,547.11,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5830,4207,33,2025-11-11,Economy,819.1,app,"Excelente experiência, embarque rápido."
5831,308,499,2026-04-13,Economy,1313.6,agente,
5832,734,317,2025-08-17,Economy,1228.66,site,"Excelente experiência, embarque rápido."
5833,4263,175,2025-11-05,Business,4840.91,app,
5834,1146,415,2026-02-24,Economy,605.88,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5835,3943,420,2026-03-08,Economy,951.57,agencia,
5836,1961,348,2026-01-06,Economy+,743.46,agencia,
5837,139,307,2025-07-01,Business,2115.94,agencia,
5838,3232,294,2025-12-14,Economy,632.1,agencia,
5839,2308,319,2025-07-27,Economy,1200.61,site,"Excelente experiência, embarque rápido."
5840,2443,214,2026-04-19,Economy,1420.24,agencia,
5841,2575,71,2026-02-02,Economy,1302.54,app,"Atendimento por telefone é horrível, ninguém resolve."
5842,1500,132,2025-10-20,Economy+,2550.04,app,
5843,4373,177,2025-11-23,Business,7061.55,app,Tripulação despreparada para lidar com atraso.
5844,2194,418,2026-02-22,Economy+,2052.11,app,
5845,4059,245,2026-02-09,Economy,1023.43,app,
5846,2644,50,2025-10-15,Economy,404.97,app,
5847,2992,354,2025-09-02,Business,5686.77,site,
5848,2659,360,2025-06-30,Economy,1379.15,app,Cancelaram o voo sem reacomodação adequada.
5849,3322,254,2026-01-04,Economy,1414.87,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5850,1449,157,2025-06-06,Economy,2565.61,app,
5851,1633,32,2025-12-16,Economy,1503.76,agencia,
5852,1225,345,2026-01-24,Economy,722.72,agencia,
5853,3473,34,2025-06-27,Economy,357.22,agente,
5854,3309,237,2026-01-24,Economy,2571.77,site,"Padrão de companhia aérea, normal."
5855,1891,46,2026-02-24,Economy,1935.95,site,Embarque caótico e sem organização.
5856,170,233,2026-04-19,Economy,1179.13,app,Cancelaram o voo sem reacomodação adequada.
5857,594,317,2025-05-18,Economy,2218.58,site,Aeronave suja e ar condicionado quebrado.
5858,4387,403,2026-02-04,Economy,1042.25,agencia,"Comissários muito gentis, voo perfeito."
5859,1495,394,2025-10-16,Economy,315.14,site,Tripulação despreparada para lidar com atraso.
5860,1079,470,2026-04-21,Economy,433.66,site,
5861,2446,291,2026-02-12,Economy,1727.6,agencia,
5862,4154,349,2025-07-13,Economy,1610.76,agencia,
5863,3077,189,2025-06-01,Economy,564.4,site,
5864,1043,459,2026-04-15,Economy,2560.94,app,Embarque caótico e sem organização.
5865,3488,155,2026-04-16,Economy,713.11,site,
5866,196,350,2026-02-06,Business,5300.19,agencia,"Comissários muito gentis, voo perfeito."
5867,503,410,2025-11-02,Economy+,2118.21,site,
5868,3932,321,2026-01-30,Economy,865.64,app,
5869,2038,383,2025-06-20,Economy,1074.72,site,Aeronave suja e ar condicionado quebrado.
5870,4197,155,2025-10-24,Economy,1242.75,app,
5871,582,496,2026-01-18,Business,2735.52,agencia,
5872,3775,375,2025-12-20,Economy,529.48,site,"Cheguei antes do horário, parabéns Befly."
5873,3093,137,2025-09-04,Economy,614.27,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5874,4211,395,2025-12-24,Economy,1826.28,app,
5875,3165,354,2025-08-30,Economy,467.39,app,Embarque caótico e sem organização.
5876,710,134,2025-08-01,Economy+,2031.8,app,
5877,3252,179,2025-08-16,Economy,552.9,app,
5878,2646,463,2025-10-26,Economy,2797.38,app,
5879,2687,437,2025-05-06,Economy,1831.92,agente,
5880,2567,40,2026-03-01,Economy,392.04,app,
5881,2239,280,2025-09-24,Economy,956.11,site,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5882,3587,378,2026-01-05,Economy,1002.77,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5883,1735,160,2025-07-08,Economy,905.32,agencia,
5884,4343,64,2025-07-14,Economy+,2077.79,agencia,
5885,287,373,2026-05-07,Economy,1732.27,app,
5886,1062,129,2025-07-09,Economy,780.0,app,"Cumpriu o prometido, foi razoável."
5887,4452,382,2025-06-25,Economy,1079.47,app,"Tudo ok, nada demais a comentar."
5888,1981,80,2026-01-01,Economy,1059.13,site,"Cheguei antes do horário, parabéns Befly."
5889,2044,405,2025-08-15,Economy,1575.28,agencia,
5890,3823,350,2025-07-10,Economy+,3967.93,agencia,"Cumpriu o prometido, foi razoável."
5891,1062,341,2025-06-17,Economy,1046.14,app,
5892,875,1,2025-11-11,Economy,1365.23,site,
5893,334,231,2026-03-13,Economy,3159.9,app,Embarque caótico e sem organização.
5894,4025,161,2026-02-09,Economy,718.17,site,
5895,2669,340,2026-04-19,Economy+,1103.19,site,
5896,4767,300,2026-04-04,Economy,1581.19,site,
5897,1409,293,2025-10-02,Economy,927.02,app,"Padrão de companhia aérea, normal."
5898,3633,499,2025-05-11,Economy,1677.88,agencia,
5899,1799,212,2026-01-17,Economy+,2523.53,app,
5900,4514,377,2025-06-30,Economy,748.15,site,
5901,3025,210,2025-11-19,Economy+,3245.9,app,"Atendimento por telefone é horrível, ninguém resolve."
5902,1516,399,2026-05-07,Economy,2477.77,app,
5903,657,333,2025-10-08,Economy,1260.52,app,
5904,4970,289,2025-07-25,Economy,1539.39,app,"Padrão de companhia aérea, normal."
5905,714,230,2026-02-16,Business,4812.17,site,
5906,3486,452,2026-01-19,Economy,1417.11,site,
5907,3129,124,2025-09-30,Economy,1394.89,site,Tripulação despreparada para lidar com atraso.
5908,2178,114,2026-04-17,Economy,2351.94,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5909,4610,74,2025-12-22,Economy+,1445.22,agencia,
5910,168,399,2025-12-05,Economy+,2342.29,app,
5911,3817,270,2025-05-10,Economy+,736.66,app,"Voo dentro do esperado, sem problemas."
5912,852,99,2026-02-27,Economy+,2061.23,site,Conexão sem stress e bagagem chegou junto.
5913,3708,199,2026-03-15,Economy,1067.61,app,
5914,758,74,2025-11-09,Economy,1076.72,app,Embarque caótico e sem organização.
5915,1781,302,2025-12-14,Economy,2692.52,site,
5916,934,489,2025-07-28,Economy,519.95,app,"Padrão de companhia aérea, normal."
5917,645,206,2025-09-27,Business,5659.11,agencia,
5918,4193,442,2025-04-08,Economy,2257.14,agente,
5919,1223,387,2026-03-13,Economy,543.05,site,Embarque caótico e sem organização.
5920,629,1,2025-05-31,Economy,554.43,app,
5921,2683,69,2025-05-14,Economy,566.55,agencia,Embarque caótico e sem organização.
5922,338,400,2025-04-29,Economy,274.96,site,
5923,3318,200,2026-02-03,Business,5281.84,agencia,"Comissários muito gentis, voo perfeito."
5924,268,461,2025-09-21,Economy,248.52,app,
5925,3886,103,2025-10-30,Economy,855.1,app,Cancelaram o voo sem reacomodação adequada.
5926,4365,89,2025-07-28,Economy,451.06,app,"Aeronave nova e limpa, gostei bastante."
5927,766,173,2026-02-22,Economy,1842.2,agencia,"Aeronave nova e limpa, gostei bastante."
5928,3606,373,2025-11-29,Economy,1653.09,agencia,"Voo tranquilo, tripulação muito atenciosa."
5929,1793,268,2026-03-03,Economy,997.01,app,
5930,4450,120,2025-10-08,Economy,1251.03,site,
5931,820,74,2026-02-23,Economy,1204.86,app,"Excelente experiência, embarque rápido."
5932,1434,255,2025-10-10,Economy,2041.58,app,Cancelaram o voo sem reacomodação adequada.
5933,3881,104,2026-03-25,Economy,851.71,app,Aeronave suja e ar condicionado quebrado.
5934,681,441,2025-08-05,Economy,865.98,app,Cancelaram o voo sem reacomodação adequada.
5935,1777,58,2025-12-06,Economy,1046.22,app,
5936,3326,149,2026-04-01,Economy,1721.07,site,
5937,2913,109,2025-11-11,Economy,1469.95,agencia,
5938,636,412,2025-07-25,Economy,1177.22,app,Tripulação despreparada para lidar com atraso.
5939,859,312,2025-09-11,Economy,561.08,site,"Comissários muito gentis, voo perfeito."
5940,2077,62,2025-10-30,Economy,210.63,site,"Tudo ok, nada demais a comentar."
5941,3416,105,2025-11-17,Economy,1197.04,agente,
5942,1697,171,2026-02-01,Economy,507.26,agente,
5943,4314,440,2025-12-29,Economy,1724.98,agencia,
5944,2616,449,2025-08-26,Economy,1426.34,agencia,
5945,2608,137,2026-03-06,Economy,2785.52,app,Atendimento de primeira no balcão.
5946,2437,385,2025-07-12,Economy,1321.01,site,Conexão sem stress e bagagem chegou junto.
5947,464,337,2025-05-17,Economy,323.81,site,
5948,4891,492,2025-09-22,Economy+,2040.56,app,"Voo dentro do esperado, sem problemas."
5949,3781,80,2025-09-18,Business,6602.47,agencia,Aeronave suja e ar condicionado quebrado.
5950,387,470,2025-11-07,Economy,1366.22,app,
5951,4249,349,2025-05-04,Economy,408.02,app,
5952,2839,420,2025-07-30,Economy,1085.47,site,
5953,3524,475,2026-03-10,Economy,992.2,app,
5954,1716,364,2025-11-04,Economy,352.73,app,
5955,1535,280,2025-10-29,Economy,636.56,site,
5956,4384,493,2026-02-18,Economy,1367.92,site,Tripulação despreparada para lidar com atraso.
5957,3659,365,2025-04-09,Economy,879.06,app,Cobraram bagagem extra que estava dentro do limite.
5958,2970,275,2025-10-26,Economy,1128.65,agencia,Embarque caótico e sem organização.
5959,3072,448,2025-07-10,Economy,1194.44,site,
5960,415,413,2025-09-12,Economy,835.12,app,
5961,3029,336,2025-08-06,Economy,1850.53,site,"Pontual e confortável, recomendo!"
5962,4329,458,2025-05-24,Economy,1835.2,agente,
5963,1266,452,2025-10-12,Economy+,1002.4,agencia,
5964,40,381,2025-07-07,Economy+,3538.4,app,
5965,4509,55,2025-07-01,Economy,1788.26,agencia,"Cheguei antes do horário, parabéns Befly."
5966,1652,51,2025-06-06,Business,5229.17,app,
5967,1676,294,2026-04-13,Economy,1760.47,app,
5968,2058,109,2025-09-16,Economy,2554.99,agencia,
5969,2513,499,2025-08-28,Economy,1629.52,app,
5970,3681,371,2025-07-23,Economy+,1117.68,site,
5971,2732,478,2025-08-15,Economy,1387.5,agencia,
5972,1921,420,2025-11-11,Economy,1068.98,site,"Aeronave nova e limpa, gostei bastante."
5973,2701,138,2025-10-23,Economy+,4002.1,site,"Atendimento por telefone é horrível, ninguém resolve."
5974,3643,160,2026-03-29,Economy+,2088.5,app,Voo atrasou 3 horas e nenhuma comunicação foi feita.
5975,2200,111,2026-02-05,Economy+,1718.83,site,
